time,temperature,temperature_sigma,decimal_year,n_valid
1974-05-01,3.0592382729096617,2.6523771551387383,1974.375,1002
1974-06-01,3.0299172001900962,2.8634201774106782,1974.4583333333333,1002
1974-07-01,3.2851476087272538,2.9706165966153986,1974.5416666666667,1002
1974-08-01,3.1723139818730184,2.9401872787016745,1974.625,1002
1974-09-01,3.3658462630081414,3.015855577054848,1974.7083333333333,1002
1974-10-01,3.344272212406008,3.0675276378506435,1974.7916666666667,1002
1974-11-01,3.4471064343371003,3.0056379495445618,1974.875,1002
1974-12-01,3.346246226401411,2.8860591166222753,1974.9583333333333,1002
1975-01-01,3.4476635710587513,2.823463889574347,1975.0416666666667,1002
1975-02-01,3.1674962645559113,2.723526751342849,1975.125,1002
1975-03-01,3.226578596037216,2.5488098152425556,1975.2083333333333,1002
1975-04-01,3.091922734983616,2.6141966114994535,1975.2916666666667,1002
1975-05-01,2.9579725305510234,2.609758695904817,1975.375,1002
1975-06-01,2.9450009483318222,2.829637750772568,1975.4583333333333,1002
1975-07-01,3.2555177106151576,2.772472359634001,1975.5416666666667,1002
1975-08-01,3.1708249346139072,2.863480042619206,1975.625,1002
1975-09-01,3.1691171161364386,2.9960163690383306,1975.7083333333333,1002
1975-10-01,3.4615830612706167,3.0020283770081146,1975.7916666666667,1002
1975-11-01,3.635649439084026,3.037709412369794,1975.875,1002
1975-12-01,3.5945515895527405,3.006737547916145,1975.9583333333333,1002
1976-01-01,3.522609883777383,2.8290167535169495,1976.0416666666667,1002
1976-02-01,3.4681497847237766,2.8579575703738396,1976.125,1002
